route,date,daytype,rides
84,05/13/2014,W,4097
85,05/13/2014,W,10227
85A,05/13/2014,W,901
86,05/13/2014,W,2306
87,05/13/2014,W,12888
88,05/13/2014,W,1540
8A,05/13/2014,W,3354
9,05/13/2014,W,27145
90,05/13/2014,W,5212
91,05/13/2014,W,7393
92,05/13/2014,W,7533
93,05/13/2014,W,3763
94,05/13/2014,W,10283
95E,05/13/2014,W,4250
95W,05/13/2014,W,2529
96,05/13/2014,W,823
97,05/13/2014,W,3376
J14,05/13/2014,W,12334
X98,05/13/2014,W,23
1,05/14/2014,W,2129
100,05/14/2014,W,709
1001,05/14/2014,W,86
103,05/14/2014,W,2597
106,05/14/2014,W,1612
108,05/14/2014,W,1397
11,05/14/2014,W,1903
111,05/14/2014,W,3749
111A,05/14/2014,W,159
112,05/14/2014,W,2347
115,05/14/2014,W,3863
119,05/14/2014,W,4641
12,05/14/2014,W,14360
120,05/14/2014,W,996
121,05/14/2014,W,1563
124,05/14/2014,W,1278
125,05/14/2014,W,1694
126,05/14/2014,W,6022
132,05/14/2014,W,348
134,05/14/2014,W,3551
135,05/14/2014,W,4002
136,05/14/2014,W,2240
143,05/14/2014,W,1812
146,05/14/2014,W,14708
147,05/14/2014,W,14594
148,05/14/2014,W,2550
15,05/14/2014,W,7916
151,05/14/2014,W,18622
152,05/14/2014,W,11184
155,05/14/2014,W,7211
156,05/14/2014,W,8713
157,05/14/2014,W,5165
165,05/14/2014,W,105
169,05/14/2014,W,235
170,05/14/2014,W,314
171,05/14/2014,W,946
172,05/14/2014,W,1350
18,05/14/2014,W,4056
192,05/14/2014,W,743
2,05/14/2014,W,3454
20,05/14/2014,W,19698
201,05/14/2014,W,2133
205,05/14/2014,W,947
206,05/14/2014,W,896
21,05/14/2014,W,9628
22,05/14/2014,W,21027
24,05/14/2014,W,3293
26,05/14/2014,W,3503
28,05/14/2014,W,6733
29,05/14/2014,W,13643
3,05/14/2014,W,20141
30,05/14/2014,W,3395
34,05/14/2014,W,5001
35,05/14/2014,W,5482
36,05/14/2014,W,14341
37,05/14/2014,W,1711
39,05/14/2014,W,1728
4,05/14/2014,W,21584
43,05/14/2014,W,1902
44,05/14/2014,W,4230
47,05/14/2014,W,10760
48,05/14/2014,W,1182
49,05/14/2014,W,25818
49B,05/14/2014,W,5985
5,05/14/2014,W,386
50,05/14/2014,W,10659
51,05/14/2014,W,1834
52,05/14/2014,W,13590
52A,05/14/2014,W,4372
53,05/14/2014,W,20889
53A,05/14/2014,W,7878
54,05/14/2014,W,12269
54A,05/14/2014,W,959
54B,05/14/2014,W,3544
55,05/14/2014,W,10721
55A,05/14/2014,W,300
55N,05/14/2014,W,639
56,05/14/2014,W,10371
57,05/14/2014,W,4991
59,05/14/2014,W,3968
6,05/14/2014,W,11464
60,05/14/2014,W,10586
62,05/14/2014,W,11454
62H,05/14/2014,W,988
63,05/14/2014,W,18055
63W,05/14/2014,W,1447
65,05/14/2014,W,8745
66,05/14/2014,W,25699
67,05/14/2014,W,13074
68,05/14/2014,W,1423
7,05/14/2014,W,5535
70,05/14/2014,W,9730
71,05/14/2014,W,7896
72,05/14/2014,W,16487
73,05/14/2014,W,4824
74,05/14/2014,W,13867
75,05/14/2014,W,7694
76,05/14/2014,W,12421
77,05/14/2014,W,23737
78,05/14/2014,W,8600
79,05/14/2014,W,26985
8,05/14/2014,W,20937
80,05/14/2014,W,14332
81,05/14/2014,W,13906
81W,05/14/2014,W,1808
82,05/14/2014,W,19306
84,05/14/2014,W,4303
85,05/14/2014,W,10404
85A,05/14/2014,W,858
86,05/14/2014,W,2369
87,05/14/2014,W,12984
88,05/14/2014,W,1463
8A,05/14/2014,W,3367
9,05/14/2014,W,28242
90,05/14/2014,W,5193
91,05/14/2014,W,7996
92,05/14/2014,W,7158
93,05/14/2014,W,3918
94,05/14/2014,W,10496
95E,05/14/2014,W,4343
95W,05/14/2014,W,2438
96,05/14/2014,W,837
97,05/14/2014,W,3528
J14,05/14/2014,W,11661
X98,05/14/2014,W,20
1,05/15/2014,W,2337
100,05/15/2014,W,768
1001,05/15/2014,W,1
103,05/15/2014,W,2594
106,05/15/2014,W,1473
108,05/15/2014,W,1417
11,05/15/2014,W,1813
111,05/15/2014,W,3787
111A,05/15/2014,W,160
112,05/15/2014,W,2478
115,05/15/2014,W,3865
119,05/15/2014,W,4587
12,05/15/2014,W,13453
120,05/15/2014,W,1189
121,05/15/2014,W,1667
124,05/15/2014,W,919
125,05/15/2014,W,1686
126,05/15/2014,W,6372
132,05/15/2014,W,358
134,05/15/2014,W,3437
135,05/15/2014,W,3756
136,05/15/2014,W,2182
143,05/15/2014,W,2025
146,05/15/2014,W,15641
147,05/15/2014,W,13892
148,05/15/2014,W,2533
15,05/15/2014,W,7882
151,05/15/2014,W,19361
152,05/15/2014,W,10960
155,05/15/2014,W,6631
156,05/15/2014,W,8696
157,05/15/2014,W,4820
165,05/15/2014,W,161
169,05/15/2014,W,200
170,05/15/2014,W,294
171,05/15/2014,W,1571
172,05/15/2014,W,2815
18,05/15/2014,W,4033
192,05/15/2014,W,806
2,05/15/2014,W,3775
20,05/15/2014,W,18630
201,05/15/2014,W,2058
205,05/15/2014,W,990
206,05/15/2014,W,788
21,05/15/2014,W,8879
22,05/15/2014,W,20434
24,05/15/2014,W,3021
26,05/15/2014,W,3450
28,05/15/2014,W,6855
29,05/15/2014,W,13765
3,05/15/2014,W,19419
30,05/15/2014,W,3267
34,05/15/2014,W,5221
35,05/15/2014,W,5006
36,05/15/2014,W,14920
37,05/15/2014,W,1737
39,05/15/2014,W,1998
4,05/15/2014,W,20811
43,05/15/2014,W,1981
44,05/15/2014,W,4150
47,05/15/2014,W,10005
48,05/15/2014,W,1076
49,05/15/2014,W,25304
49B,05/15/2014,W,5762
5,05/15/2014,W,374
50,05/15/2014,W,10786
51,05/15/2014,W,1877
52,05/15/2014,W,12458
52A,05/15/2014,W,4590
53,05/15/2014,W,19896
53A,05/15/2014,W,7338
54,05/15/2014,W,11786
54A,05/15/2014,W,962
54B,05/15/2014,W,3443
55,05/15/2014,W,11239
55A,05/15/2014,W,335
55N,05/15/2014,W,632
56,05/15/2014,W,10313
57,05/15/2014,W,4505
59,05/15/2014,W,3825
6,05/15/2014,W,11525
60,05/15/2014,W,10524
62,05/15/2014,W,11012
62H,05/15/2014,W,908
63,05/15/2014,W,17079
63W,05/15/2014,W,1202
65,05/15/2014,W,7847
66,05/15/2014,W,25363
67,05/15/2014,W,12595
68,05/15/2014,W,1382
7,05/15/2014,W,5030
70,05/15/2014,W,9586
71,05/15/2014,W,7967
72,05/15/2014,W,16271
73,05/15/2014,W,4696
74,05/15/2014,W,13911
75,05/15/2014,W,7332
76,05/15/2014,W,11771
77,05/15/2014,W,22697
78,05/15/2014,W,7580
79,05/15/2014,W,25091
8,05/15/2014,W,20657
80,05/15/2014,W,13450
81,05/15/2014,W,13015
81W,05/15/2014,W,1812
82,05/15/2014,W,17637
84,05/15/2014,W,4204
85,05/15/2014,W,10515
85A,05/15/2014,W,913
86,05/15/2014,W,2321
87,05/15/2014,W,12846
88,05/15/2014,W,1559
8A,05/15/2014,W,3136
9,05/15/2014,W,26624
90,05/15/2014,W,4597
91,05/15/2014,W,7179
92,05/15/2014,W,6889
93,05/15/2014,W,3669
94,05/15/2014,W,9917
95E,05/15/2014,W,3547
95W,05/15/2014,W,2282
96,05/15/2014,W,818
97,05/15/2014,W,3404
J14,05/15/2014,W,12164
X98,05/15/2014,W,21
1,05/16/2014,W,1720
100,05/16/2014,W,728
1001,05/16/2014,W,34
103,05/16/2014,W,2598
106,05/16/2014,W,1272
108,05/16/2014,W,1421
11,05/16/2014,W,1741
111,05/16/2014,W,3641
111A,05/16/2014,W,164
112,05/16/2014,W,2473
115,05/16/2014,W,3860
119,05/16/2014,W,4690
12,05/16/2014,W,13669
120,05/16/2014,W,1043
121,05/16/2014,W,1431
124,05/16/2014,W,1019
125,05/16/2014,W,1660
126,05/16/2014,W,5990
132,05/16/2014,W,308
134,05/16/2014,W,3019
135,05/16/2014,W,3567
136,05/16/2014,W,1994
143,05/16/2014,W,1778
146,05/16/2014,W,14633
147,05/16/2014,W,13854
148,05/16/2014,W,2353
15,05/16/2014,W,7884
151,05/16/2014,W,18848
152,05/16/2014,W,11906
155,05/16/2014,W,6966
156,05/16/2014,W,7850
157,05/16/2014,W,4418
165,05/16/2014,W,142
169,05/16/2014,W,261
170,05/16/2014,W,213
171,05/16/2014,W,1398
172,05/16/2014,W,2413
18,05/16/2014,W,3709
192,05/16/2014,W,805
2,05/16/2014,W,3205
20,05/16/2014,W,18145
201,05/16/2014,W,2111
205,05/16/2014,W,979
206,05/16/2014,W,779
21,05/16/2014,W,9804
22,05/16/2014,W,20745
24,05/16/2014,W,3065
26,05/16/2014,W,3226
28,05/16/2014,W,7079
29,05/16/2014,W,14828
3,05/16/2014,W,19911
30,05/16/2014,W,3360
34,05/16/2014,W,5138
35,05/16/2014,W,5424
36,05/16/2014,W,15645
37,05/16/2014,W,1566
39,05/16/2014,W,2167
4,05/16/2014,W,21540
43,05/16/2014,W,1905
44,05/16/2014,W,4314
47,05/16/2014,W,10524
48,05/16/2014,W,1160
49,05/16/2014,W,25235
49B,05/16/2014,W,5609
5,05/16/2014,W,385
50,05/16/2014,W,10602
51,05/16/2014,W,1933
52,05/16/2014,W,11899
52A,05/16/2014,W,4592
53,05/16/2014,W,20468
53A,05/16/2014,W,7609
54,05/16/2014,W,12317
54A,05/16/2014,W,953
54B,05/16/2014,W,3571
55,05/16/2014,W,11670
55A,05/16/2014,W,316
55N,05/16/2014,W,637
56,05/16/2014,W,10524
57,05/16/2014,W,4738
59,05/16/2014,W,3718
6,05/16/2014,W,11516
60,05/16/2014,W,9784
62,05/16/2014,W,11138
62H,05/16/2014,W,899
63,05/16/2014,W,17827
63W,05/16/2014,W,1273
65,05/16/2014,W,8507
66,05/16/2014,W,26094
67,05/16/2014,W,12541
68,05/16/2014,W,1466
7,05/16/2014,W,4997
70,05/16/2014,W,9338
71,05/16/2014,W,8590
72,05/16/2014,W,16057
73,05/16/2014,W,4322
74,05/16/2014,W,13897
75,05/16/2014,W,7538
76,05/16/2014,W,12847
77,05/16/2014,W,23509
78,05/16/2014,W,8073
79,05/16/2014,W,26703
8,05/16/2014,W,20460
80,05/16/2014,W,13972
81,05/16/2014,W,12499
81W,05/16/2014,W,1719
82,05/16/2014,W,19246
84,05/16/2014,W,3983
85,05/16/2014,W,10569
85A,05/16/2014,W,931
86,05/16/2014,W,2274
87,05/16/2014,W,13906
88,05/16/2014,W,1516
8A,05/16/2014,W,3383
9,05/16/2014,W,27919
90,05/16/2014,W,5024
91,05/16/2014,W,6856
92,05/16/2014,W,7222
93,05/16/2014,W,3873
94,05/16/2014,W,9351
95E,05/16/2014,W,4070
95W,05/16/2014,W,2504
96,05/16/2014,W,836
97,05/16/2014,W,3303
J14,05/16/2014,W,11779
X98,05/16/2014,W,13
10,05/17/2014,A,605
1001,05/17/2014,A,554
103,05/17/2014,A,1409
106,05/17/2014,A,560
11,05/17/2014,A,1167
111,05/17/2014,A,2208
111A,05/17/2014,A,143
112,05/17/2014,A,1180
115,05/17/2014,A,2322
119,05/17/2014,A,3518
12,05/17/2014,A,8298
124,05/17/2014,A,979
126,05/17/2014,A,3477
146,05/17/2014,A,12360
147,05/17/2014,A,10719
15,05/17/2014,A,5403
151,05/17/2014,A,16791
152,05/17/2014,A,5423
155,05/17/2014,A,5882
169,05/17/2014,A,10
171,05/17/2014,A,696
172,05/17/2014,A,569
18,05/17/2014,A,2386
20,05/17/2014,A,11118
201,05/17/2014,A,1246
21,05/17/2014,A,7787
22,05/17/2014,A,16894
28,05/17/2014,A,3807
29,05/17/2014,A,9760
3,05/17/2014,A,14550
30,05/17/2014,A,2085
34,05/17/2014,A,3694
35,05/17/2014,A,3291
36,05/17/2014,A,15440
4,05/17/2014,A,13428
43,05/17/2014,A,812
44,05/17/2014,A,1882
47,05/17/2014,A,8152
49,05/17/2014,A,18055
49B,05/17/2014,A,4176
5,05/17/2014,A,512
50,05/17/2014,A,6275
51,05/17/2014,A,1155
52,05/17/2014,A,8097
52A,05/17/2014,A,2344
53,05/17/2014,A,14192
53A,05/17/2014,A,3431
54,05/17/2014,A,9478
54B,05/17/2014,A,3370
55,05/17/2014,A,8046
55N,05/17/2014,A,221
56,05/17/2014,A,6621
57,05/17/2014,A,2410
59,05/17/2014,A,2186
6,05/17/2014,A,10460
60,05/17/2014,A,6086
62,05/17/2014,A,8146
62H,05/17/2014,A,541
63,05/17/2014,A,12107
63W,05/17/2014,A,670
65,05/17/2014,A,5043
66,05/17/2014,A,14530
67,05/17/2014,A,9225
68,05/17/2014,A,713
70,05/17/2014,A,5596
71,05/17/2014,A,6509
72,05/17/2014,A,12879
73,05/17/2014,A,2144
74,05/17/2014,A,10150
75,05/17/2014,A,5575
76,05/17/2014,A,7873
77,05/17/2014,A,15396
78,05/17/2014,A,5316
79,05/17/2014,A,19216
8,05/17/2014,A,13822
80,05/17/2014,A,10409
81,05/17/2014,A,10553
81W,05/17/2014,A,1162
82,05/17/2014,A,12767
84,05/17/2014,A,2102
85,05/17/2014,A,7091
85A,05/17/2014,A,357
87,05/17/2014,A,9624
88,05/17/2014,A,891
8A,05/17/2014,A,2576
9,05/17/2014,A,20862
90,05/17/2014,A,3935
91,05/17/2014,A,4345
92,05/17/2014,A,4255
93,05/17/2014,A,1735
94,05/17/2014,A,5121
95E,05/17/2014,A,2711
95W,05/17/2014,A,2228
97,05/17/2014,A,2383
J14,05/17/2014,A,6597
10,05/18/2014,U,633
1001,05/18/2014,U,2638
103,05/18/2014,U,1113
106,05/18/2014,U,321
11,05/18/2014,U,752
111,05/18/2014,U,1771
111A,05/18/2014,U,91
112,05/18/2014,U,853
115,05/18/2014,U,1809
119,05/18/2014,U,2479
12,05/18/2014,U,6764
124,05/18/2014,U,927
126,05/18/2014,U,2572
146,05/18/2014,U,9407
147,05/18/2014,U,8473
15,05/18/2014,U,4511
151,05/18/2014,U,13646
152,05/18/2014,U,4554
155,05/18/2014,U,4681
171,05/18/2014,U,488
172,05/18/2014,U,360
18,05/18/2014,U,1849
19,05/18/2014,U,256
20,05/18/2014,U,8548
21,05/18/2014,U,5674
22,05/18/2014,U,13811
28,05/18/2014,U,2906
29,05/18/2014,U,8573
3,05/18/2014,U,10474
30,05/18/2014,U,735
34,05/18/2014,U,2732
35,05/18/2014,U,2496
36,05/18/2014,U,12289
4,05/18/2014,U,10725
43,05/18/2014,U,660
44,05/18/2014,U,1261
47,05/18/2014,U,6089
49,05/18/2014,U,13204
49B,05/18/2014,U,3193
5,05/18/2014,U,519
50,05/18/2014,U,4464
51,05/18/2014,U,814
52,05/18/2014,U,6133
52A,05/18/2014,U,1494
53,05/18/2014,U,10690
53A,05/18/2014,U,2671
54,05/18/2014,U,6597
54B,05/18/2014,U,2063
55,05/18/2014,U,6768
56,05/18/2014,U,4543
57,05/18/2014,U,1509
6,05/18/2014,U,8136
60,05/18/2014,U,4316
62,05/18/2014,U,6510
63,05/18/2014,U,10187
63W,05/18/2014,U,699
65,05/18/2014,U,3522
66,05/18/2014,U,12005
67,05/18/2014,U,6981
68,05/18/2014,U,335
70,05/18/2014,U,4445
71,05/18/2014,U,5225
72,05/18/2014,U,9809
73,05/18/2014,U,1409
74,05/18/2014,U,7444
75,05/18/2014,U,4300
76,05/18/2014,U,5566
77,05/18/2014,U,11055
78,05/18/2014,U,4326
79,05/18/2014,U,14572
8,05/18/2014,U,9979
80,05/18/2014,U,7143
81,05/18/2014,U,7736
81W,05/18/2014,U,742
82,05/18/2014,U,9319
84,05/18/2014,U,1434
85,05/18/2014,U,4940
87,05/18/2014,U,6496
88,05/18/2014,U,440
8A,05/18/2014,U,1780
9,05/18/2014,U,14945
90,05/18/2014,U,3129
91,05/18/2014,U,3242
92,05/18/2014,U,3278
94,05/18/2014,U,4001
95E,05/18/2014,U,2032
95W,05/18/2014,U,1983
97,05/18/2014,U,1759
J14,05/18/2014,U,4277
1,05/19/2014,W,2023
100,05/19/2014,W,677
1001,05/19/2014,W,1080
103,05/19/2014,W,2555
106,05/19/2014,W,1542
108,05/19/2014,W,1293
11,05/19/2014,W,1749
111,05/19/2014,W,3513
111A,05/19/2014,W,125
112,05/19/2014,W,2290
115,05/19/2014,W,4136
119,05/19/2014,W,4338
12,05/19/2014,W,12002
120,05/19/2014,W,974
121,05/19/2014,W,1573
124,05/19/2014,W,798
125,05/19/2014,W,1495
126,05/19/2014,W,6092
132,05/19/2014,W,307
134,05/19/2014,W,3391
135,05/19/2014,W,3772
136,05/19/2014,W,2149
143,05/19/2014,W,1945
146,05/19/2014,W,14123
147,05/19/2014,W,14877
148,05/19/2014,W,2363
15,05/19/2014,W,7404
151,05/19/2014,W,18434
152,05/19/2014,W,9891
155,05/19/2014,W,6966
156,05/19/2014,W,8300
157,05/19/2014,W,3965
165,05/19/2014,W,98
169,05/19/2014,W,197
170,05/19/2014,W,231
171,05/19/2014,W,1571
172,05/19/2014,W,1752
18,05/19/2014,W,3385
192,05/19/2014,W,823
2,05/19/2014,W,3454
20,05/19/2014,W,19000
201,05/19/2014,W,1795
205,05/19/2014,W,1051
206,05/19/2014,W,787
21,05/19/2014,W,9217
22,05/19/2014,W,19278
24,05/19/2014,W,3399
26,05/19/2014,W,3307
28,05/19/2014,W,7042
29,05/19/2014,W,13163
3,05/19/2014,W,18529
30,05/19/2014,W,3257
34,05/19/2014,W,4181
35,05/19/2014,W,4767
36,05/19/2014,W,13991
37,05/19/2014,W,1422
39,05/19/2014,W,2008
4,05/19/2014,W,21397
43,05/19/2014,W,1885
44,05/19/2014,W,4034
47,05/19/2014,W,10131
48,05/19/2014,W,1128
49,05/19/2014,W,24036
49B,05/19/2014,W,4511
5,05/19/2014,W,355
50,05/19/2014,W,10102
51,05/19/2014,W,1873
52,05/19/2014,W,12329
52A,05/19/2014,W,4432
53,05/19/2014,W,20620
53A,05/19/2014,W,7971
54,05/19/2014,W,11710
54A,05/19/2014,W,875
54B,05/19/2014,W,2891
55,05/19/2014,W,11074
55A,05/19/2014,W,208
55N,05/19/2014,W,616
56,05/19/2014,W,9171
57,05/19/2014,W,3854
59,05/19/2014,W,4009
6,05/19/2014,W,10611
60,05/19/2014,W,9483
62,05/19/2014,W,10680
62H,05/19/2014,W,857
63,05/19/2014,W,17853
63W,05/19/2014,W,1305
65,05/19/2014,W,8370
66,05/19/2014,W,24613
67,05/19/2014,W,12247
68,05/19/2014,W,1480
7,05/19/2014,W,4587
70,05/19/2014,W,9464
71,05/19/2014,W,7579
72,05/19/2014,W,15386
73,05/19/2014,W,5427
74,05/19/2014,W,13429
75,05/19/2014,W,7413
76,05/19/2014,W,12432
77,05/19/2014,W,21303
78,05/19/2014,W,8239
79,05/19/2014,W,26079
8,05/19/2014,W,20712
80,05/19/2014,W,13121
81,05/19/2014,W,13328
81W,05/19/2014,W,1461
82,05/19/2014,W,17505
84,05/19/2014,W,4133
85,05/19/2014,W,10821
85A,05/19/2014,W,885
86,05/19/2014,W,2227
87,05/19/2014,W,13445
88,05/19/2014,W,1212
8A,05/19/2014,W,3152
9,05/19/2014,W,26561
90,05/19/2014,W,4767
91,05/19/2014,W,6596
92,05/19/2014,W,7061
93,05/19/2014,W,3745
94,05/19/2014,W,10187
95E,05/19/2014,W,3206
95W,05/19/2014,W,1867
96,05/19/2014,W,727
97,05/19/2014,W,3422
J14,05/19/2014,W,11181
X98,05/19/2014,W,9
1,05/20/2014,W,2257
100,05/20/2014,W,786
1001,05/20/2014,W,317
103,05/20/2014,W,2665
106,05/20/2014,W,1646
108,05/20/2014,W,1389
11,05/20/2014,W,1845
111,05/20/2014,W,3744
111A,05/20/2014,W,154
112,05/20/2014,W,2721
115,05/20/2014,W,4013
119,05/20/2014,W,4472
12,05/20/2014,W,14270
120,05/20/2014,W,1023
121,05/20/2014,W,1416
124,05/20/2014,W,994
125,05/20/2014,W,1606
126,05/20/2014,W,6025
132,05/20/2014,W,338
134,05/20/2014,W,3838
135,05/20/2014,W,4076
136,05/20/2014,W,2270
143,05/20/2014,W,1899
146,05/20/2014,W,15098
147,05/20/2014,W,15119
148,05/20/2014,W,2676
15,05/20/2014,W,7904
151,05/20/2014,W,19035
152,05/20/2014,W,11902
155,05/20/2014,W,7050
156,05/20/2014,W,8181
157,05/20/2014,W,4634
165,05/20/2014,W,119
169,05/20/2014,W,215
170,05/20/2014,W,361
171,05/20/2014,W,2286
172,05/20/2014,W,2652
18,05/20/2014,W,3884
192,05/20/2014,W,972
2,05/20/2014,W,3538
20,05/20/2014,W,19693
201,05/20/2014,W,2118
205,05/20/2014,W,988
206,05/20/2014,W,835
21,05/20/2014,W,10448
22,05/20/2014,W,20692
24,05/20/2014,W,3325
26,05/20/2014,W,3348
28,05/20/2014,W,7445
29,05/20/2014,W,14552
3,05/20/2014,W,20167
30,05/20/2014,W,3272
34,05/20/2014,W,4933
35,05/20/2014,W,5703
36,05/20/2014,W,14278
37,05/20/2014,W,1635
39,05/20/2014,W,2160
4,05/20/2014,W,20526
43,05/20/2014,W,1963
44,05/20/2014,W,4228
47,05/20/2014,W,10497
48,05/20/2014,W,1028
49,05/20/2014,W,26514
49B,05/20/2014,W,5952
5,05/20/2014,W,510
50,05/20/2014,W,11220
51,05/20/2014,W,1895
52,05/20/2014,W,12858
52A,05/20/2014,W,4732
53,05/20/2014,W,19768
53A,05/20/2014,W,8340
54,05/20/2014,W,12523
54A,05/20/2014,W,962
54B,05/20/2014,W,3787
55,05/20/2014,W,10805
55A,05/20/2014,W,291
55N,05/20/2014,W,636
56,05/20/2014,W,9909
57,05/20/2014,W,4972
59,05/20/2014,W,3828
6,05/20/2014,W,10909
60,05/20/2014,W,9748
62,05/20/2014,W,11348
62H,05/20/2014,W,910
63,05/20/2014,W,18214
63W,05/20/2014,W,1351
65,05/20/2014,W,9030
66,05/20/2014,W,25107
67,05/20/2014,W,12603
68,05/20/2014,W,1276
7,05/20/2014,W,5452
70,05/20/2014,W,9859
71,05/20/2014,W,8516
72,05/20/2014,W,15269
73,05/20/2014,W,4796
74,05/20/2014,W,13790
75,05/20/2014,W,7280
76,05/20/2014,W,13451
77,05/20/2014,W,23799
78,05/20/2014,W,9005
79,05/20/2014,W,26335
8,05/20/2014,W,20779
80,05/20/2014,W,13718
81,05/20/2014,W,12671
81W,05/20/2014,W,1755
82,05/20/2014,W,19000
84,05/20/2014,W,4107
85,05/20/2014,W,11544
85A,05/20/2014,W,902
86,05/20/2014,W,2591
87,05/20/2014,W,12526
88,05/20/2014,W,1424
8A,05/20/2014,W,2894
9,05/20/2014,W,26783
90,05/20/2014,W,5627
91,05/20/2014,W,7689
92,05/20/2014,W,7421
93,05/20/2014,W,3788
94,05/20/2014,W,10407
95E,05/20/2014,W,3913
95W,05/20/2014,W,2440
96,05/20/2014,W,905
97,05/20/2014,W,3021
J14,05/20/2014,W,12229
X98,05/20/2014,W,31
1,05/21/2014,W,1949
100,05/21/2014,W,757
1001,05/21/2014,W,10
103,05/21/2014,W,2487
106,05/21/2014,W,1644
108,05/21/2014,W,1426
11,05/21/2014,W,1882
111,05/21/2014,W,3712
111A,05/21/2014,W,135
112,05/21/2014,W,2705
115,05/21/2014,W,3858
119,05/21/2014,W,4760
12,05/21/2014,W,13727
120,05/21/2014,W,1010
121,05/21/2014,W,1572
124,05/21/2014,W,1231
125,05/21/2014,W,1570
126,05/21/2014,W,6495
132,05/21/2014,W,360
134,05/21/2014,W,3310
135,05/21/2014,W,3724
136,05/21/2014,W,2177
143,05/21/2014,W,1931
146,05/21/2014,W,14892
147,05/21/2014,W,15216
148,05/21/2014,W,2512
15,05/21/2014,W,8091
151,05/21/2014,W,18249
152,05/21/2014,W,12178
155,05/21/2014,W,7305
156,05/21/2014,W,9166
157,05/21/2014,W,4565
165,05/21/2014,W,112
169,05/21/2014,W,235
170,05/21/2014,W,356
171,05/21/2014,W,1542
172,05/21/2014,W,2587
18,05/21/2014,W,3973
19,05/21/2014,W,292
192,05/21/2014,W,902
2,05/21/2014,W,3370
20,05/21/2014,W,19475
201,05/21/2014,W,1958
205,05/21/2014,W,1001
206,05/21/2014,W,830
21,05/21/2014,W,9776
22,05/21/2014,W,20645
24,05/21/2014,W,3286
26,05/21/2014,W,3394
28,05/21/2014,W,7520
29,05/21/2014,W,14119
3,05/21/2014,W,20727
30,05/21/2014,W,3360
34,05/21/2014,W,4708
35,05/21/2014,W,5668
36,05/21/2014,W,14739
37,05/21/2014,W,1826
39,05/21/2014,W,1853
4,05/21/2014,W,20996
43,05/21/2014,W,1971
44,05/21/2014,W,4307
47,05/21/2014,W,10676
48,05/21/2014,W,1139
49,05/21/2014,W,25894
49B,05/21/2014,W,6016
5,05/21/2014,W,373
50,05/21/2014,W,10723
51,05/21/2014,W,1871
52,05/21/2014,W,13671
52A,05/21/2014,W,4445
53,05/21/2014,W,20042
53A,05/21/2014,W,7948
54,05/21/2014,W,11304
54A,05/21/2014,W,1020
54B,05/21/2014,W,3743
55,05/21/2014,W,12325
55A,05/21/2014,W,332
55N,05/21/2014,W,643
56,05/21/2014,W,9663
57,05/21/2014,W,5038
59,05/21/2014,W,4000
6,05/21/2014,W,11444
60,05/21/2014,W,10312
62,05/21/2014,W,11037
62H,05/21/2014,W,935
63,05/21/2014,W,17959
63W,05/21/2014,W,1426
65,05/21/2014,W,8906
66,05/21/2014,W,24908
67,05/21/2014,W,12680
68,05/21/2014,W,1241
7,05/21/2014,W,5148
70,05/21/2014,W,9725
71,05/21/2014,W,9150
72,05/21/2014,W,17209
73,05/21/2014,W,4608
74,05/21/2014,W,14074
75,05/21/2014,W,6668
76,05/21/2014,W,13237
77,05/21/2014,W,23152
78,05/21/2014,W,9055
79,05/21/2014,W,26753
8,05/21/2014,W,21600
80,05/21/2014,W,14451
81,05/21/2014,W,13389
81W,05/21/2014,W,1783
82,05/21/2014,W,19011
84,05/21/2014,W,4375
85,05/21/2014,W,11482
85A,05/21/2014,W,923
86,05/21/2014,W,2444
87,05/21/2014,W,12986
88,05/21/2014,W,1486
8A,05/21/2014,W,3195
9,05/21/2014,W,27841
90,05/21/2014,W,5228
91,05/21/2014,W,8037
92,05/21/2014,W,7497
93,05/21/2014,W,3719
94,05/21/2014,W,10270
95E,05/21/2014,W,4086
95W,05/21/2014,W,2620
96,05/21/2014,W,853
97,05/21/2014,W,3445
J14,05/21/2014,W,12807
X98,05/21/2014,W,18
1,05/22/2014,W,1927
100,05/22/2014,W,759
1001,05/22/2014,W,10
103,05/22/2014,W,2748
106,05/22/2014,W,1567
108,05/22/2014,W,1515
11,05/22/2014,W,1751
111,05/22/2014,W,3710
111A,05/22/2014,W,141
112,05/22/2014,W,2419
115,05/22/2014,W,3932
119,05/22/2014,W,4992
12,05/22/2014,W,12968
120,05/22/2014,W,1034
121,05/22/2014,W,1512
124,05/22/2014,W,992
125,05/22/2014,W,1361
126,05/22/2014,W,6537
132,05/22/2014,W,359
134,05/22/2014,W,2965
135,05/22/2014,W,3552
136,05/22/2014,W,2129
143,05/22/2014,W,1824
146,05/22/2014,W,15290
147,05/22/2014,W,14555
148,05/22/2014,W,2088
15,05/22/2014,W,7740
151,05/22/2014,W,19022
152,05/22/2014,W,10410
155,05/22/2014,W,7034
156,05/22/2014,W,8022
157,05/22/2014,W,4756
165,05/22/2014,W,110
169,05/22/2014,W,170
170,05/22/2014,W,291
171,05/22/2014,W,1148
172,05/22/2014,W,1786
18,05/22/2014,W,3654
192,05/22/2014,W,787
2,05/22/2014,W,3445
20,05/22/2014,W,19104
201,05/22/2014,W,1910
205,05/22/2014,W,956
206,05/22/2014,W,871
21,05/22/2014,W,9545
22,05/22/2014,W,18674
